entity_id,name,entity_type,node_class,mention_count,document_count,in_relation_graph,in_claim_graph,analytics_enabled
ent_ea9f50501b29,法空觀,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_246871b43e8a,法窟,Concept,StableSemanticEntity,0,0,false,false,false
ent_c8976118585b,法緊那羅王,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_311c784ad782,法緣慈悲,DoctrineTerm,StableSemanticEntity,2,2,false,false,false
ent_321718ac0c52,法網,RitualObject,StableSemanticEntity,28,26,false,false,false
ent_e74cbfb6030e,法勝毘曇,Concept,StableSemanticEntity,0,0,false,false,false
ent_8b6a7a1d2334,法勝阿毘曇心論,Classic,StableSemanticEntity,0,0,false,false,false
ent_fddf8d2ef45b,法自相相違因,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_0c3487c8b21b,法舍利,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_da7d2c6924fb,法芽,Concept,StableSemanticEntity,0,0,false,false,false
ent_b8db392ed6d9,法苑義林章,Classic,StableSemanticEntity,0,0,false,false,false
ent_a921a5244bd0,法苑珠林,Concept,StableSemanticEntity,105,75,false,false,false
ent_c7c3fdbf92d0,法藏,Classic,StableSemanticEntity,362,163,false,true,false
ent_ec4b28df8d95,法藏文庫,Classic,StableSemanticEntity,0,0,false,false,false
ent_ed87b01b0668,法藏比丘,Person,StableSemanticEntity,31,24,false,false,false
ent_8b4d7ad08003,法藏碎金錄,Concept,StableSemanticEntity,0,0,false,false,false
ent_385d1eacb9e2,法螺經,Classic,StableSemanticEntity,0,0,false,false,false
ent_40d73a543990,法觀經,Classic,StableSemanticEntity,0,0,false,false,false
ent_0110d2726e7b,法誓,Concept,StableSemanticEntity,0,0,false,false,false
ent_3ee1498cff0d,法語,DoctrineTerm,StableSemanticEntity,1746,1560,true,false,true
ent_74df05c54582,法說周,Concept,StableSemanticEntity,3,3,false,false,false
ent_ced3b75054f2,法身,DoctrineTerm,StableSemanticEntity,2358,1025,true,true,true
ent_2a9dd5c7ff12,法身體性,DoctrineTerm,StableSemanticEntity,1,1,false,false,false
ent_890465a86ac8,法身佛,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_7b02bc138121,法身偈,Classic,StableSemanticEntity,0,0,false,false,false
ent_581c73a6ce72,法身化生,Concept,StableSemanticEntity,0,0,false,false,false
ent_269d8781c443,法身古業,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_872f30868f9b,法身塔,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_646732300c09,法身大士,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_34f64992dbc5,法身如來,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_d2b87b350c49,法身無相,DoctrineTerm,StableSemanticEntity,12,11,false,false,false
ent_30762d59ce64,法身有相,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_14e4e20d572b,法身本有,Concept,StableSemanticEntity,0,0,false,false,false
ent_95c0505b62e3,法身流轉,DoctrineTerm,StableSemanticEntity,1,1,false,false,false
ent_829daf57e873,法身經,Classic,StableSemanticEntity,0,0,false,false,false
ent_8a192a4bbca8,法身舍利,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_432b7431e4d7,法身舍利偈,Classic,StableSemanticEntity,0,0,false,false,false
ent_cf1f0829bf66,法身菩薩,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_ad38fd07ccc4,法身藏,Classic,StableSemanticEntity,2,2,false,false,false
ent_87372c253e5c,法身觀,DoctrineTerm,StableSemanticEntity,5,5,false,false,false
ent_9554d888258a,法身說法,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_e9797d0b4364,法輪,DoctrineTerm,StableSemanticEntity,495,309,false,false,false
ent_0aa1ef73888a,法輪三相,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_122a7c450390,法輪僧,Concept,StableSemanticEntity,0,0,false,false,false
ent_7a929c040462,法輪塔,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_3de886c2b4fc,法鈴,RitualObject,StableSemanticEntity,1,1,false,false,false
ent_3254aef2f7d4,法鏡經,Classic,StableSemanticEntity,0,0,false,false,false
ent_39be9be3e203,法門,DoctrineTerm,StableSemanticEntity,0,0,true,true,true
ent_51824a15584b,法門寺,Institution,StableSemanticEntity,0,0,true,true,false
ent_b50658342904,法門海,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_4bb1b2f0698a,法門眷屬,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_3716bad3cb6b,法門身,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_3a9117fafe34,法陀羅尼,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_6984e54083a5,法集,Classic,StableSemanticEntity,37,32,false,false,false
ent_a91126777206,法集名數經,Classic,StableSemanticEntity,0,0,false,false,false
ent_b42895ca9366,法集經,Classic,StableSemanticEntity,0,0,false,false,false
ent_d43792aaeee5,法集要頌經,Classic,StableSemanticEntity,0,0,false,false,false
ent_c0f17083b16b,法雨寺,Institution,StableSemanticEntity,0,0,false,false,false
ent_81e469d7cfbd,法音毛孔,Concept,StableSemanticEntity,0,0,false,false,false
ent_e6b5d212480a,法頌,Classic,StableSemanticEntity,1,1,false,false,false
ent_9b27b0485a33,法頌舍利,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_ec7bc1a979c1,法食時,Concept,StableSemanticEntity,3,2,false,false,false
ent_0c40616d52e6,法魔,Concept,StableSemanticEntity,0,0,false,false,false
ent_523b347ade9d,法鼓經,Classic,StableSemanticEntity,0,0,false,false,false
ent_e63b189c5db7,波崙,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_a9381fd8d9be,波他,Concept,StableSemanticEntity,0,0,false,false,false
ent_49266267e1a7,波伽羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_2541cc1afcb6,波俏,Concept,StableSemanticEntity,0,0,false,false,false
ent_bf9f7a87ebd9,波儞尼,Concept,StableSemanticEntity,0,0,false,false,false
ent_aea3447e7c50,波利呾羅拘迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_6e62fe9a1d31,波利婆沙,Concept,StableSemanticEntity,0,0,false,false,false
ent_fb99f494e6ae,波利師迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_0bcac9e971ab,波利暱縛喃,Concept,StableSemanticEntity,0,0,false,false,false
ent_e3ffd34f73be,波利樹法門,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_7289a98fca71,波利羅睺,Concept,StableSemanticEntity,0,0,false,false,false
ent_8d6be8fdf907,波利質多羅,Concept,StableSemanticEntity,1,1,false,false,false
ent_237569870fe7,波利迦羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_bbefb8c4be9b,波刺斯,Concept,StableSemanticEntity,0,0,false,false,false
ent_f4179ae7fee2,波卑,Concept,StableSemanticEntity,0,0,false,false,false
ent_791cb4674920,波卑夜,Concept,StableSemanticEntity,0,0,false,false,false
ent_f683dcc1cf26,波卑椽,Concept,StableSemanticEntity,0,0,false,false,false
ent_698ba01c3797,波卑緣,Concept,StableSemanticEntity,0,0,false,false,false
ent_fb80e0ad01ed,波叉,Concept,StableSemanticEntity,0,0,false,false,false
ent_85f981cc107a,波吠儞野,Concept,StableSemanticEntity,0,0,false,false,false
ent_b746f98e2465,波和利,Concept,StableSemanticEntity,0,0,false,false,false
ent_3ff11cca3a06,波吒利弗,Concept,StableSemanticEntity,1,1,false,false,false
ent_a6b8f181529c,波吒利弗城結集,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_00fe693fa7f2,波吒釐,Concept,StableSemanticEntity,0,0,false,false,false
ent_dc76790406d3,波吒釐子,Concept,StableSemanticEntity,1,1,false,false,false
ent_e77ff2633d96,波吒釐子城緣起,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_1d15fb91bb25,波吒釐弗多羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_4bef24198e44,波吒羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_40b479d974ca,波哆迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_11ac123b900c,波多迦比丘,Person,StableSemanticEntity,1,1,false,false,false
ent_4a47eb35325a,波夜提,Concept,StableSemanticEntity,1,1,false,false,false
ent_6bf135772d8c,波夷羅,Concept,StableSemanticEntity,1,1,false,false,false
ent_a380cc3b7d0a,波奴,Concept,StableSemanticEntity,0,0,false,false,false
ent_8df5d7738e25,波婆利,Concept,StableSemanticEntity,0,0,false,false,false
ent_4c0e38b5b663,波婆提伽,Concept,StableSemanticEntity,0,0,false,false,false
ent_321669b0fd92,波婆梨奄婆,Concept,StableSemanticEntity,0,0,false,false,false
ent_2522bd4c34fd,波婆離,Concept,StableSemanticEntity,1,1,false,false,false
ent_10465fbb317e,波婆遮吒,Concept,StableSemanticEntity,0,0,false,false,false
ent_d52e3b86df31,波尼藍,Concept,StableSemanticEntity,0,0,false,false,false
ent_7460d538eb32,波師,Concept,StableSemanticEntity,0,0,false,false,false
ent_f4dca9b42b29,波帝,Concept,StableSemanticEntity,0,0,false,false,false
ent_7f8605875818,波怛囉賓荼波辰迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_c68bfaea630c,波戍,Concept,StableSemanticEntity,0,0,false,false,false
ent_4a2e787a75bd,波摩那,Concept,StableSemanticEntity,0,0,false,false,false
ent_07aa70e1749b,波斯匿,Concept,StableSemanticEntity,615,235,false,false,false
ent_85cdc065b497,波斯匿女發心,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_32bd8bab4773,波斯匿王十夢,Concept,StableSemanticEntity,0,0,false,false,false
ent_5e7df4dc6c8c,波斯匿王太后崩王求贖命,Concept,StableSemanticEntity,0,0,false,false,false
ent_fa80f9a0adb2,波斯匿王女善光嫁乞人,Concept,StableSemanticEntity,0,0,false,false,false
ent_cad99768b91e,波斯匿王女婆陀死王求贖命,Concept,StableSemanticEntity,0,0,false,false,false
ent_9f6fca1c9088,波斯匿王女金剛醜女念佛改形,Concept,StableSemanticEntity,0,0,false,false,false
ent_4b47baa22a55,波斯匿王遊獵得末利夫人,Concept,StableSemanticEntity,0,0,false,false,false
ent_f0aaff565f1b,波斯匿王見十夢請佛解之,Concept,StableSemanticEntity,0,0,false,false,false
ent_87e0472efaed,波斯匿王造牛頭旃檀像,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_c4a9f4e69360,波斯匿王造金像,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_4c5f4da5d8e2,波曇,Concept,StableSemanticEntity,0,0,false,false,false
ent_a5d16d3b99fd,波栗濕縛,Concept,StableSemanticEntity,0,0,false,false,false
ent_864fcdf4269d,波梨鐘,Concept,StableSemanticEntity,0,0,false,false,false
ent_6ae085d50f26,波樓沙迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_931dd8991678,波樓那,Concept,StableSemanticEntity,0,0,false,false,false
ent_22d5d17113ba,波毘吠伽,Concept,StableSemanticEntity,0,0,false,false,false
ent_2bcc308f543d,波沙提迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_2ab944fe2a53,波波劫劫,Concept,StableSemanticEntity,0,0,false,false,false
ent_2bc08303eebf,波泥,Concept,StableSemanticEntity,0,0,false,false,false
ent_4412d654416d,波演那,Concept,StableSemanticEntity,0,0,false,false,false
ent_3b88164b30d1,波羅伽,Concept,StableSemanticEntity,0,0,false,false,false
ent_c3064bdd2396,波羅利弗多羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_4f6c0876a392,波羅加羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_df63a06d475d,波羅塞,Concept,StableSemanticEntity,0,0,false,false,false
ent_c8216dcf9597,波羅夜質胝柯,Concept,StableSemanticEntity,0,0,false,false,false
ent_3ad6c141965e,波羅夷,Concept,StableSemanticEntity,103,41,false,false,false
ent_758362a87c2f,波羅夷四喻,Concept,StableSemanticEntity,0,0,false,false,false
ent_360cf4aeb02b,波羅奈,Concept,StableSemanticEntity,90,53,false,false,false
ent_9071db5de682,波羅奈斯,Concept,StableSemanticEntity,11,10,false,false,false
ent_ce2d9e212dc3,波羅奢,Concept,StableSemanticEntity,1,1,false,false,false
ent_e99c84d14dc8,波羅奢華,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_8a2d873dc15a,波羅尼蜜,Concept,StableSemanticEntity,0,0,false,false,false
ent_1f8e2aeedf03,波羅市迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_9765c674669a,波羅提提舍尼,Concept,StableSemanticEntity,11,8,false,false,false
ent_bfc79abde9b5,波羅提木叉,Concept,StableSemanticEntity,51,33,true,false,false
ent_28531c15822f,波羅提木叉僧祇戒本,Concept,StableSemanticEntity,0,0,false,false,false
ent_a7f381b6665a,波羅提毘,Concept,StableSemanticEntity,0,0,false,false,false
ent_031427a38a7e,波羅提毘叉,Concept,StableSemanticEntity,0,0,false,false,false
ent_bb06797d1d91,波羅提舍尼,Concept,StableSemanticEntity,2,1,false,false,false
ent_c037b8313982,波羅末陀,Concept,StableSemanticEntity,0,0,false,false,false
ent_32214100f0da,波羅羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_7f4258e579d3,波羅羅油,Concept,StableSemanticEntity,0,0,false,false,false
ent_67952e47d883,波羅羯羅伐彈那,Concept,StableSemanticEntity,0,0,false,false,false
ent_613619ddfbdf,波羅蜜,DoctrineTerm,StableSemanticEntity,300,175,true,false,true
ent_83d6507390e9,波羅蜜多,DoctrineTerm,StableSemanticEntity,163,49,false,false,false
ent_bb62e27cded5,波羅蜜形,Concept,StableSemanticEntity,0,0,false,false,false
ent_274e45a84391,波羅質多羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_cddb22f1f05d,波羅越,Concept,StableSemanticEntity,0,0,false,false,false
ent_be0807986c20,波羅迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_aaa322bbe926,波羅逸尼柯,Concept,StableSemanticEntity,0,0,false,false,false
ent_8f5fdea10f1b,波羅那,Concept,StableSemanticEntity,0,0,false,false,false
ent_274a6d161b37,波羅門,DoctrineTerm,StableSemanticEntity,2,2,false,false,false
ent_009a22bea480,波羅闍已迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_67ed5174abc1,波羅陀,Concept,StableSemanticEntity,0,0,false,false,false
ent_1a60c0c3e92d,波羅頗婆底,Concept,StableSemanticEntity,0,0,false,false,false
ent_016f34d7f92e,波羅頗密多羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_cfc6a403392d,波羅頗莎羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_76307cf71a5b,波羅頗迦羅蜜多羅,Concept,StableSemanticEntity,1,1,false,false,false
ent_5a05e7f8c466,波藥致,Concept,StableSemanticEntity,0,0,false,false,false
ent_c629c734c4bb,波訶梨,Concept,StableSemanticEntity,0,0,false,false,false
ent_0cb9a0322c9b,波賴他,Concept,StableSemanticEntity,0,0,false,false,false
ent_626617d97f48,波逸底迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_e9b998e43f0c,波逸提,Concept,StableSemanticEntity,23,14,false,false,false
ent_98632b864355,波那和提,Concept,StableSemanticEntity,0,0,false,false,false
ent_96fc2646459c,波那娑,Concept,StableSemanticEntity,0,0,false,false,false
ent_e6336bb0f3fa,波缽多,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_0281dbfc6932,波闍波提,Concept,StableSemanticEntity,1,1,false,false,false
ent_cb7f23e8c235,波闍羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_53c3112c3919,波陀劫,Concept,StableSemanticEntity,0,0,false,false,false
ent_282fa6ee6db5,波陀羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_f21ab16ed258,波頗蜜多羅,Concept,StableSemanticEntity,0,0,false,false,false
ent_d55c0b56e250,波頗蜜多羅三藏五教,Concept,StableSemanticEntity,0,0,false,false,false
ent_24bdc928e597,波鳩蠡,Concept,StableSemanticEntity,0,0,false,false,false
ent_1391d8d7ae8e,泥丸,Concept,StableSemanticEntity,0,0,false,false,false
ent_5ac872e1f59d,泥盧缽羅,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_14c38b106610,泥哩底,Concept,StableSemanticEntity,0,0,false,false,false
ent_f9c73f076dc1,泥囉耶,Concept,StableSemanticEntity,0,0,false,false,false
ent_9b79051c5350,泥塔,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_04760c3fe851,泥塔供,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_3ecfe1394613,泥婆娑,Concept,StableSemanticEntity,0,0,false,false,false
ent_64d025c376ca,泥底,Concept,StableSemanticEntity,0,0,false,false,false
ent_77c213dddd7c,泥得,Concept,StableSemanticEntity,0,0,false,false,false
ent_48eb26b16970,泥曰,Concept,StableSemanticEntity,0,0,false,false,false
ent_aa00ecffa7a4,泥桓,Concept,StableSemanticEntity,0,0,false,false,false
ent_6539ca1e217e,泥梨經,Classic,StableSemanticEntity,0,0,false,false,false
ent_bd4523fb4787,泥梨迦,Concept,StableSemanticEntity,0,0,false,false,false
ent_171119df6e42,泥洹雙樹,Concept,StableSemanticEntity,0,0,false,false,false
ent_fa3a9de572f7,泥洹經,Classic,StableSemanticEntity,0,0,false,false,false
ent_4dd8dbe5b541,泥畔,Concept,StableSemanticEntity,0,0,false,false,false
ent_a27590974189,泥瞿陀,Concept,StableSemanticEntity,0,0,false,false,false
ent_bc8bb364b8c3,泥縛些那,Concept,StableSemanticEntity,0,0,false,false,false
ent_4829a45cbb49,註華嚴法界觀門,PlaceRealm,StableSemanticEntity,0,0,false,false,false
ent_395f3d08f5b4,註維摩經,Classic,StableSemanticEntity,0,0,false,false,false
ent_8f74fc5aa000,注荼半托迦,Concept,StableSemanticEntity,1,1,false,false,false
ent_1a851024b3ac,註論,Classic,StableSemanticEntity,0,0,false,false,false
ent_9edca8a03e7c,淚墮尊者,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_09801e457fde,泯權歸實,Concept,StableSemanticEntity,0,0,false,false,false
ent_0974ae550761,泰山府君,Concept,StableSemanticEntity,0,0,false,false,false
ent_4274f6ce0a86,潔齋,PracticeActivity,StableSemanticEntity,1,1,false,false,false
ent_bd30c4ae1651,灑水印,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_b04b82a2287c,灑水器,Concept,StableSemanticEntity,0,0,false,false,false
ent_4ae29e6e85cb,灑水杖,Concept,StableSemanticEntity,0,0,false,false,false
ent_c87e111dbe9d,灑水觀音,BuddhistFigure,StableSemanticEntity,1,1,false,false,false
ent_a4f95bc6eee5,洛叉羅尼經,Classic,StableSemanticEntity,0,0,false,false,false
ent_6c557956eb54,洛迦山,PlaceRealm,StableSemanticEntity,12,6,false,false,false
ent_79300cee9d1f,洛陽伽藍記,Classic,StableSemanticEntity,26,14,false,false,false
ent_21b16ff37f1c,洞山三頓棒,Concept,StableSemanticEntity,1,1,false,false,false
ent_65677744813e,洞山土地神,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_1ebe629b589f,洞山麻三斤,Concept,StableSemanticEntity,0,0,false,false,false
ent_85b5b7ce2660,洪覺範,Concept,StableSemanticEntity,2,2,false,false,false
ent_f49169b67efa,洴舍,Concept,StableSemanticEntity,0,0,false,false,false
ent_619101b6d62f,活人劍,Concept,StableSemanticEntity,5,2,false,false,false
ent_d5d0527070d7,活佛,BuddhistFigure,StableSemanticEntity,0,0,false,true,false
ent_d9ab8ead9812,活兒子,Concept,StableSemanticEntity,1,1,false,false,false
ent_53224e13bbf7,活命印明,Concept,StableSemanticEntity,0,0,false,false,false
ent_1e0c1e30340e,活命童子,Concept,StableSemanticEntity,0,0,false,false,false
ent_09465fcf9ea0,活文殊,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_8735a192fe93,活潑潑地,DoctrineTerm,StableSemanticEntity,4,4,false,false,false
ent_cf6c93ed6690,活祖,Concept,StableSemanticEntity,0,0,false,false,false
ent_93702a17e8a7,活童子,Concept,StableSemanticEntity,0,0,false,false,false
ent_25d4e0ee5a22,流變三疊,Concept,StableSemanticEntity,0,0,false,false,false
ent_3fda7b1b4d99,流彌尼,Concept,StableSemanticEntity,0,0,false,false,false
ent_ca8b7d70d2bb,流來生死,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_4a64d050c044,流毘尼,Concept,StableSemanticEntity,0,0,false,false,false
ent_94e05d31cb27,流水灌頂,Concept,StableSemanticEntity,0,0,false,false,false
ent_d79a29243fd8,流漿,Concept,StableSemanticEntity,0,0,false,false,false
ent_07a0e8e04281,流灌頂,Concept,StableSemanticEntity,1,1,false,false,false
ent_9a9d8d66912f,流舍那,Concept,StableSemanticEntity,0,0,false,false,false
ent_301926a8b339,流轉真如,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_dc86fc6035cf,流轉諸有經,Classic,StableSemanticEntity,0,0,false,false,false
ent_b306e8843808,流轉還滅,Concept,StableSemanticEntity,0,0,false,false,false
ent_d1e383b4011c,流轉門,DoctrineTerm,StableSemanticEntity,8,6,false,false,false
ent_dfbca3386d0d,流通一念,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_9ab663351d57,流通分,Concept,StableSemanticEntity,61,43,false,false,false
ent_b9867d7f33f2,淺略釋,Concept,StableSemanticEntity,0,0,false,false,false
ent_2aaa055a0d85,澆季,Concept,StableSemanticEntity,0,0,false,false,false
ent_208ddbf0ef33,濁業,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_dbdbacbd1837,濁劫,Concept,StableSemanticEntity,0,0,false,false,false
ent_460d5770f2e6,濁惡世,Concept,StableSemanticEntity,138,117,false,false,false
ent_e6036c4e613b,濁惡處,Concept,StableSemanticEntity,0,0,false,false,false
ent_0816c3e9c153,濟度方便,Concept,StableSemanticEntity,0,0,false,false,false
ent_53a9e7664e16,濟緣記,Classic,StableSemanticEntity,2,2,false,false,false
ent_7aad91bc947f,濟諸方等學經,Classic,StableSemanticEntity,0,0,false,false,false
ent_6ced5af84fd3,濟顛僧,Concept,StableSemanticEntity,1,1,false,false,false
ent_9117c03369af,浩妙,Concept,StableSemanticEntity,0,0,false,false,false
ent_28c43d20ebde,浮圖之始,Concept,StableSemanticEntity,0,0,false,false,false
ent_16d159c978c9,浮曇末,Concept,StableSemanticEntity,0,0,false,false,false
ent_0958983213fe,浮陀跋摩,Concept,StableSemanticEntity,2,2,false,false,false
ent_0812e1c6d3b2,浴主,RoleTitle,StableSemanticEntity,1,1,false,false,false
ent_43b22c7b54e6,浴佛,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_3ba5497b28f5,浴佛會,PracticeActivity,StableSemanticEntity,0,0,false,false,false
ent_794cab78411c,浴佛功德經,Classic,StableSemanticEntity,0,0,false,false,false
ent_270c88d00edc,浴像,RitualObject,StableSemanticEntity,2,1,false,false,false
ent_70674452ac30,浴像儀軌,Classic,StableSemanticEntity,0,0,false,false,false
ent_3f1ca70ef3cd,浴像功德經,Classic,StableSemanticEntity,0,0,false,false,false
ent_95d9a3d0b905,浴像經,Classic,StableSemanticEntity,0,0,false,false,false
ent_26480bec0d05,浴聖,BuddhistFigure,StableSemanticEntity,6,6,false,false,false
ent_9db4e304ae29,浴室安賢護菩薩像,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_1205be59d661,浴室賢護菩薩像,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_21ec65a7ae54,浴鼓,RitualObject,StableSemanticEntity,5,5,false,false,false
ent_c8140cc763a2,海雲比丘,Person,StableSemanticEntity,0,0,false,false,false
ent_ab2c5bdcad27,海眾,Group,StableSemanticEntity,18,16,false,false,false
ent_70597a1004c3,海會塔,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_23b64856a15c,海八德經,Classic,StableSemanticEntity,0,0,false,false,false
ent_75edeca5c77c,海印三昧,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_ea81e8377c20,海印定,RitualObject,StableSemanticEntity,2,2,false,false,false
ent_6815a3b90037,海岸國,PlaceRealm,StableSemanticEntity,0,0,false,false,false
ent_38e3b4096ccd,海岸山,PlaceRealm,StableSemanticEntity,1,1,false,false,false
ent_4c0ef824ba6a,海幢比丘,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_7e5306d14675,海意菩薩,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_b571ffdab70c,海意菩薩所問淨印法門經,Classic,StableSemanticEntity,0,0,false,false,false
ent_4e55149c2601,海澗國,PlaceRealm,StableSemanticEntity,0,0,false,false,false
ent_cf486a433415,海滴,Concept,StableSemanticEntity,0,0,false,false,false
ent_7f8012d8b083,海潮音,Concept,StableSemanticEntity,373,191,true,false,true
ent_d0f414deb85e,海珠,Concept,StableSemanticEntity,0,0,false,false,false
ent_4a7602783bea,海門國,PlaceRealm,StableSemanticEntity,0,0,false,false,false
ent_c7d46c4ec969,海龍王,BuddhistFigure,StableSemanticEntity,10,9,false,false,false
ent_8957836a37e6,海龍王女,Concept,StableSemanticEntity,0,0,false,false,false
ent_3ea85d612862,海龍王經,Classic,StableSemanticEntity,0,0,false,false,false
ent_f13493afc85a,塗毒鼓,Concept,StableSemanticEntity,1,1,false,false,false
ent_890776560318,塗香,RitualObject,StableSemanticEntity,33,26,false,false,false
ent_4aa773caef58,涅伽多,Concept,StableSemanticEntity,0,0,false,false,false
ent_936ede520514,涅哩底,Concept,StableSemanticEntity,0,0,false,false,false
ent_b265c0f135b0,涅槃,DoctrineTerm,StableSemanticEntity,0,0,true,true,true
ent_1fa07831dbb1,涅槃樂,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_16c5a04c8172,涅槃會,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_16a85fe84c50,涅槃佛,BuddhistFigure,StableSemanticEntity,0,0,false,false,false
ent_e3b5bfc30983,涅槃像,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_43c36d808380,涅槃像曼陀羅,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_e54ac62eba56,涅槃僧,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_624e307d1f4e,涅槃八味,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_1311f07f33c8,涅槃分,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_115cbc9d3b8d,涅槃印,RitualObject,StableSemanticEntity,0,0,false,false,false
ent_abda68e530c7,涅槃疊那,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_0b5a25c959d7,涅槃四柱,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_387b8ac09f6f,涅槃聖,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_fad62ef5fcd9,涅槃城,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_22488be78263,涅槃堂,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_586a6cd1aed0,涅槃聲,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_e3f38349a3f4,涅槃夜阿闍世王夢,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_bf1e2b8eea71,涅槃頭,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_f075f3102825,涅槃字義,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_a8a86caf8f9e,涅槃宗,SchoolTradition,StableSemanticEntity,0,0,false,false,false
ent_780ad42897b4,涅槃宗五時教,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_6fbead0ba5ff,涅槃宮,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_efe4b6fea5f7,涅槃寂靜印,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
ent_598bfe620fbd,涅槃山,DoctrineTerm,StableSemanticEntity,0,0,false,false,false
