entity_id,name,entity_type,mention_count,document_count,out_degree,in_degree,degree,relation_count,weighted_degree,evidence_count,pagerank,betweenness,harmonic_centrality,core_number,community_id,community_size,participation_coefficient,relation_family_count,view_count,views,neighbor_type_entropy,relation_rate,pagerank_percentile,betweenness_percentile,participation_percentile,bridge_score,degree_rank,pagerank_rank,betweenness_rank,bridge_rank
ent_619063b58282,正思惟,Concept,106,73,0,1,1,1,1,1,0.0003825383812811418,0.0,284.25357142856876,1,2,153,0.0,1,1,thought_doctrine,0.0,0.9433962264150944,0.5552130044843049,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,794,617,655
ent_11b1e9b44625,正精進,DoctrineTerm,104,83,0,1,1,1,1,1,0.0003825383812811418,0.0,284.2535714285688,1,2,153,0.0,1,1,thought_doctrine,0.0,0.9615384615384616,0.5552130044843049,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,794,617,655
ent_390b7a8033d6,繫念,PracticeActivity,251,173,0,1,1,1,1,1,0.0003819351478015989,0.0,320.74246031745855,1,5,111,0.0,1,1,propagation_organization,0.0,0.398406374501992,0.554372197309417,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,796,617,655
ent_9376ef468dea,臨濟宗,SchoolTradition,0,0,1,1,2,2,2,2,0.00038155542979268484,0.0,366.7809523809502,2,6,77,0.5,2,1,thought_doctrine,1.0,,0.5535313901345291,0.3276345291479821,0.9161995515695067,0.46591367713004483,391,797,617,556
ent_cb67679544bd,東山法門,SchoolTradition,0,0,0,1,1,1,1,1,0.00038155542979268484,0.0,308.9869047619029,1,6,77,0.0,1,1,thought_doctrine,0.0,,0.5535313901345291,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,797,617,655
ent_f74615038936,兜率天,PlaceRealm,0,0,0,1,1,1,1,1,0.0003809927847714561,0.0,284.9222222222198,1,2,153,0.0,1,1,propagation_organization,0.0,,0.5526905829596412,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,799,617,655
ent_7907bff5d2ac,戒禁取見,DoctrineTerm,43,29,0,1,1,1,1,1,0.00038098733494957844,0.0,265.49960317459954,1,3,153,0.0,1,1,thought_doctrine,0.0,2.3255813953488373,0.5521300448430493,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,800,617,655
ent_b842c03f1824,智慧共享系列活動,PracticeActivity,2,2,0,1,1,1,1,1,0.0003804731216534757,0.0,295.91269841269616,1,4,150,0.0,1,1,propagation_organization,0.0,50.0,0.5515695067264574,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,801,617,655
ent_c045579dfd7f,廣結善緣,Concept,1496,1092,2,1,3,3,3,3,0.00037937255013424274,0.0009450662844647025,337.2888888888869,2,5,111,0.4444444444444444,3,2,practice;thought_doctrine,0.9999999999999998,0.20053475935828877,0.5493273542600897,0.8492152466367713,0.8646300448430493,0.7090751121076233,286,802,270,187
ent_bc9520d818b0,第八地,DoctrineTerm,1,1,0,1,1,1,1,1,0.00037937255013424274,0.0,282.87976190475905,1,5,111,0.0,1,1,practice,0.0,100.0,0.5493273542600897,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,802,617,655
ent_93e229fae0e2,善男信女,Group,101,95,0,1,1,1,1,1,0.00037937255013424274,0.0,282.87976190475905,1,5,111,0.0,1,1,propagation_organization,0.0,0.9900990099009901,0.5493273542600897,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,802,617,655
ent_36690056b623,不請之友（角色稱謂）,RoleTitle,1,1,0,1,1,1,1,1,0.00037937255013424274,0.0,282.87976190475905,1,5,111,0.0,1,1,other_domain,0.0,100.0,0.5493273542600897,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,802,617,655
ent_28ade926fdfd,千光王靜住如來,BuddhistFigure,1,1,0,1,1,1,1,1,0.00037937255013424274,0.0,282.87976190475905,1,5,111,0.0,1,1,propagation_organization,0.0,100.0,0.5493273542600897,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,802,617,655
ent_e730d928530e,尋聲救苦,DoctrineTerm,114,106,0,1,1,1,1,1,0.00037937255013424274,0.0,282.879761904759,1,5,111,0.0,1,1,practice,0.0,0.8771929824561403,0.5493273542600897,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,802,617,655
ent_f7c191512675,拔苦與樂,Concept,46,41,0,1,1,1,1,1,0.00037937255013424274,0.0,282.87976190475905,1,5,111,0.0,1,1,practice,0.0,2.1739130434782608,0.5493273542600897,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,802,617,655
ent_a778b2ec3c14,教團,Institution,2737,1118,0,3,3,3,3,3,0.0003781576040688357,5.72339408760439e-05,372.45476190475966,3,2,153,0.0,1,1,propagation_organization,0.0,0.10960906101571063,0.547085201793722,0.7219730941704036,0.39181614349775784,0.4563340807174888,286,809,497,569
ent_8905f02030fe,見性成佛,Concept,165,122,0,1,1,1,2,2,0.0003770271466601162,0.0,314.06150793650636,1,6,77,0.0,1,1,thought_doctrine,0.0,0.6060606060606061,0.54652466367713,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,810,617,655
ent_8f22bf31627e,善財童子,BuddhistFigure,276,175,0,2,2,2,2,2,0.00037671215654816627,0.0003332732989905043,325.9174603174581,2,7,59,0.0,2,2,classic_text;propagation_organization,1.0,0.7246376811594203,0.5459641255605381,0.7651345291479821,0.39181614349775784,0.5235986547085203,391,811,420,446
ent_0e208abac64f,佛七法會,PracticeActivity,63,46,0,1,1,1,1,1,0.00037624355524495354,0.0,264.56785714285377,1,4,150,0.0,1,1,propagation_organization,0.0,1.5873015873015872,0.5448430493273543,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,812,617,655
ent_0be0dc5bc525,皈依法會,PracticeActivity,7,6,0,1,1,1,1,1,0.00037624355524495354,0.0,264.56785714285377,1,4,150,0.0,1,1,propagation_organization,0.0,14.285714285714286,0.5448430493273543,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,812,617,655
ent_b43c415a14bf,念佛法會,PracticeActivity,22,18,0,1,1,1,1,1,0.00037624355524495354,0.0,264.56785714285377,1,4,150,0.0,1,1,propagation_organization,0.0,4.545454545454546,0.5448430493273543,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,812,617,655
ent_f878cc407561,僧裝改革,Concept,9,7,0,2,2,2,2,2,0.00037601730465132747,0.002407700108204875,316.78650793650615,1,36,4,0.5,1,1,propagation_organization,0.0,22.22222222222222,0.5437219730941704,0.9111547085201793,0.9161995515695067,0.6893217488789238,391,815,158,223
ent_3e2341d3caea,一乘法,DoctrineTerm,88,60,1,1,2,2,2,2,0.00037564623643810763,0.0008038256308961114,278.0702380952355,1,16,9,0.0,2,1,thought_doctrine,1.0,2.272727272727273,0.5431614349775785,0.804372197309417,0.39181614349775784,0.4992937219730942,391,816,315,475
ent_7b0a632dc379,祇園精舍,Institution,0,0,0,2,2,2,2,2,0.0003742278232328902,0.0056003419248885685,359.29285714285515,1,20,8,0.5,1,1,propagation_organization,0.0,,0.5426008968609866,0.9663677130044843,0.9161995515695067,0.7114069506726458,391,817,61,182
ent_2cd88f3c0045,文化交流活動,PracticeActivity,9,9,0,1,1,1,1,1,0.0003737705412150118,0.0,286.4837301587276,1,4,150,0.0,1,1,propagation_organization,0.0,11.11111111111111,0.5420403587443946,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,818,617,655
ent_8f8935aa5221,叢林制度,Concept,89,64,0,1,1,1,1,1,0.00037376677700610446,0.0,254.1611111111067,1,14,15,0.0,1,1,propagation_organization,0.0,1.1235955056179776,0.5411995515695067,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,819,617,655
ent_38c6c4ef57c6,叢林清規,Concept,96,69,0,1,1,1,1,1,0.00037376677700610446,0.0,254.1611111111067,1,14,15,0.0,1,1,propagation_organization,0.0,1.0416666666666667,0.5411995515695067,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,819,617,655
ent_5a4a72df052e,西藏,PlaceRealm,1344,455,0,2,2,2,3,3,0.0003722205826016774,0.0011639003500989536,366.56865079364826,2,12,20,0.4444444444444444,2,1,propagation_organization,1.0,0.1488095238095238,0.5403587443946188,0.8581838565022422,0.8646300448430493,0.6626625560538117,391,821,254,260
ent_344384bee4fb,十修歌,Classic,95,49,0,1,1,1,1,1,0.00037083489715986583,0.0,325.2793650793633,1,1,235,0.0,1,1,propagation_organization,0.0,1.0526315789473684,0.5397982062780269,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,822,617,655
ent_06e503ab9dba,廬山,PlaceRealm,3,3,0,1,1,1,2,2,0.0003702565100678456,0.0,256.8710317460278,1,6,77,0.0,1,1,propagation_organization,0.0,33.333333333333336,0.5392376681614349,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,823,617,655
ent_25e080f752a1,越南,PlaceRealm,5,5,0,1,1,1,1,1,0.0003700457668278341,0.0,297.09999999999775,1,6,77,0.0,1,1,propagation_organization,0.0,20.0,0.538396860986547,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,824,617,655
ent_ac5281c55c40,教外別傳,Classic,94,71,0,1,1,1,1,1,0.0003700457668278341,0.0,297.09999999999775,1,6,77,0.0,1,1,propagation_organization,0.0,1.0638297872340425,0.538396860986547,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,824,617,655
ent_db462800775d,佛光分會,Institution,0,0,0,1,1,1,1,1,0.00036922513671178056,0.0,300.8888888888871,1,1,235,0.0,1,1,propagation_organization,0.0,,0.5375560538116592,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,826,617,655
ent_775e6b725203,福報,Concept,0,0,1,1,2,2,2,2,0.0003681465487441643,0.000399036625297351,307.3150793650776,2,1,235,0.5,1,1,thought_doctrine,0.0,,0.5291479820627802,0.7707399103139013,0.9161995515695067,0.6331558295964126,391,827,410,313
ent_09d9a2e287ef,大慈悲,DoctrineTerm,411,297,1,1,2,2,2,2,0.0003681465487441643,6.925624153753683e-05,279.25079365079097,2,22,6,0.5,2,1,thought_doctrine,1.0,0.48661800486618007,0.5291479820627802,0.7286995515695067,0.9161995515695067,0.6263396860986548,391,827,485,324
ent_fcc6eb8d5dc3,大梵天王,BuddhistFigure,0,0,1,1,2,2,2,2,0.0003681465487441643,7.373471489803612e-07,284.589285714283,2,2,153,0.0,2,2,classic_text;propagation_organization,1.0,,0.5291479820627802,0.6676008968609866,0.39181614349775784,0.484585201793722,391,827,594,541
ent_53126da8d922,森羅萬象,Concept,228,186,1,1,2,2,2,2,0.0003681465487441643,2.032269745861071e-06,298.30476190475946,2,9,56,0.0,2,1,thought_doctrine,0.0,0.8771929824561403,0.5291479820627802,0.6771300448430493,0.39181614349775784,0.4483968609865471,391,827,577,588
ent_2471e157cb5b,臘八粥敦親睦鄰活動,PracticeActivity,2,1,1,1,2,2,2,2,0.0003681465487441643,2.517856322305752e-06,273.2567460317429,2,5,111,0.0,2,2,propagation_organization;thought_doctrine,1.0,100.0,0.5291479820627802,0.6782511210762332,0.39181614349775784,0.48884529147982064,391,827,575,538
ent_9f0ae9ad1ced,十玄門,DoctrineTerm,45,21,0,1,1,1,1,1,0.0003681465487441643,0.0,243.04094516594122,1,11,22,0.0,1,1,propagation_organization,0.0,2.2222222222222223,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_803b648d7dac,精進修行,PracticeActivity,1,1,0,1,1,1,1,1,0.0003681465487441643,0.0,227.60714285713945,1,6,77,0.0,1,1,practice,0.0,100.0,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_4e2a6c0ebf31,松山寺,Institution,34,17,0,1,1,1,1,1,0.0003681465487441643,0.0,212.06316738816446,1,9,56,0.0,1,1,propagation_organization,0.0,2.9411764705882355,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_27dd11191d91,中国佛教会台湾办事处,Institution,0,0,0,1,1,1,1,1,0.0003681465487441643,0.0,209.78261183260875,1,36,4,0.0,1,1,propagation_organization,0.0,,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_6cb9e618bac4,《人生》月刊,Classic,109,21,0,1,1,1,1,1,0.0003681465487441643,0.0,209.78261183260872,1,36,4,0.0,1,1,propagation_organization,0.0,0.9174311926605505,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_8e91401511ca,華梵佛學研究所,Institution,3,3,0,1,1,1,1,1,0.0003681465487441643,0.0,2.0,1,37,4,0.0,1,1,propagation_organization,0.0,33.333333333333336,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_ac781702dd64,華梵大學,Institution,45,35,0,1,1,1,1,1,0.0003681465487441643,0.0,2.0,1,37,4,0.0,1,1,propagation_organization,0.0,2.2222222222222223,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_87a51bab9940,華梵工學院,Institution,11,9,0,1,1,1,1,1,0.0003681465487441643,0.0,2.0,1,37,4,0.0,1,1,propagation_organization,0.0,9.090909090909092,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_acdd9e018bf5,人間大學,Institution,0,0,0,1,1,1,1,1,0.0003681465487441643,0.0,237.71309523809137,1,5,111,0.0,1,1,propagation_organization,0.0,,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_f5b7195159df,佛誕節活動,PracticeActivity,17,11,0,1,1,1,1,1,0.0003681465487441643,0.0,282.9067460317437,1,1,235,0.0,1,1,propagation_organization,0.0,5.882352941176471,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_656211da6a3b,紐省的臥龍崗市,PlaceRealm,2,2,0,1,1,1,1,1,0.0003681465487441643,0.0,282.9067460317437,1,1,235,0.0,1,1,propagation_organization,0.0,50.0,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_8c0c7aebb699,禪林,DoctrineTerm,358,216,0,1,1,1,1,1,0.0003681465487441643,0.0,2.0,1,35,4,0.0,1,1,propagation_organization,0.0,0.27932960893854747,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_88cf2d06e73b,南陽,PlaceRealm,1,1,0,1,1,1,1,1,0.0003681465487441643,0.0,2.0,1,35,4,0.0,1,1,propagation_organization,0.0,100.0,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_3f2a71808a1a,解行兼修,PracticeActivity,0,0,0,1,1,1,1,1,0.0003681465487441643,0.0,2.0,1,35,4,0.0,1,1,practice,0.0,,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_ed0205ce157e,彌勒內院,Institution,88,57,0,1,1,1,1,1,0.0003681465487441643,0.0,251.5436507936467,1,21,7,0.0,1,1,propagation_organization,0.0,1.1363636363636365,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_c663043030ff,棲霞山,PlaceRealm,175,162,0,1,1,1,1,1,0.0003681465487441643,0.0,253.36587301586894,1,4,150,0.0,1,1,propagation_organization,0.0,0.5714285714285714,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_1960d9d53d47,世界佛教徒聯誼會菲律賓分會,Institution,2,2,0,1,1,1,1,1,0.0003681465487441643,0.0,2.0,1,40,4,0.0,1,1,propagation_organization,0.0,50.0,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_eebecdbcf8a7,能仁學校,Institution,17,7,0,1,1,1,1,2,0.0003681465487441643,0.0,2.0,1,40,4,0.0,1,1,propagation_organization,0.0,5.882352941176471,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_8424365baa8d,世界佛教徒友誼會菲律賓分會,Institution,2,1,0,1,1,1,1,1,0.0003681465487441643,0.0,2.0,1,40,4,0.0,1,1,propagation_organization,0.0,50.0,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_1bd0f2d2d0d7,永平寺,Institution,56,33,0,1,1,1,1,2,0.0003681465487441643,0.0,2.0,1,41,4,0.0,1,1,propagation_organization,0.0,1.7857142857142858,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_8b35435c37c2,興聖寶林禪寺,Institution,1,1,0,1,1,1,1,1,0.0003681465487441643,0.0,2.0,1,41,4,0.0,1,1,propagation_organization,0.0,100.0,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_d66c75779873,吉祥山大佛寺,Institution,1,1,0,1,1,1,1,1,0.0003681465487441643,0.0,2.0,1,41,4,0.0,1,1,propagation_organization,0.0,100.0,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_265cacbcc3b6,般舟三昧,PracticeActivity,0,0,0,1,1,1,1,1,0.0003681465487441643,0.0,211.03538961038657,1,8,58,0.0,1,1,practice,0.0,,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_3988471b6e7d,惠能十大弟子,Group,1,1,0,1,1,1,1,1,0.0003681465487441643,0.0,236.18373015872658,1,23,6,0.0,1,1,propagation_organization,0.0,100.0,0.5291479820627802,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,827,617,655
ent_c879b974c6a1,三業供養,PracticeActivity,0,0,2,1,3,3,3,3,0.00036701160844490117,5.292501197709629e-05,326.58571428571236,3,5,111,0.4444444444444444,2,2,practice;thought_doctrine,0.9182958340544894,,0.5198991031390134,0.7197309417040358,0.8646300448430493,0.6472813901345291,286,856,501,290
ent_4dbc8c65946e,恭敬,Concept,2609,1523,2,1,3,3,3,3,0.00036701160844490117,0.00014478218936073262,361.48809523809297,3,5,111,0.4444444444444444,2,1,thought_doctrine,0.9182958340544894,0.11498658489842851,0.5198991031390134,0.7460762331838565,0.8646300448430493,0.6178195067264574,286,856,454,340
ent_d98238f10abc,一切有情,Concept,302,236,1,1,2,2,2,2,0.00036701160844490117,0.0008038256308961114,295.4722222222199,1,5,111,0.0,2,2,practice;thought_doctrine,1.0,0.6622516556291391,0.5198991031390134,0.804372197309417,0.39181614349775784,0.5392937219730942,391,856,315,415
ent_b8634ff5ccba,羅漢,BuddhistFigure,0,0,0,1,1,1,1,1,0.00036701160844490117,0.0,294.80555555555316,1,5,111,0.0,1,1,practice,0.0,,0.5198991031390134,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,856,617,655
ent_2687e149de3b,五比丘,Group,0,0,2,2,4,5,5,5,0.00036175459881127644,0.0008909423488665151,371.82142857142657,3,2,153,0.31999999999999984,3,3,practice;propagation_organization;thought_doctrine,0.946394630357186,,0.5184977578475336,0.8413677130044843,0.8116591928251121,0.7300448430493275,215,860,284,155
ent_12e5648ac304,五時八教,Concept,0,0,0,2,2,3,3,3,0.0003615702960937175,0.0,271.02976190475835,2,8,58,0.0,2,2,propagation_organization;thought_doctrine,1.0,,0.5179372197309418,0.3276345291479821,0.39181614349775784,0.3485986547085202,391,861,617,636
ent_e1e722a4b506,解脫道,DoctrineTerm,95,55,1,1,2,2,2,2,0.0003582800163379346,0.0008038256308961114,339.8035714285692,1,3,153,0.0,2,2,practice;thought_doctrine,0.0,2.1052631578947367,0.5173766816143498,0.804372197309417,0.39181614349775784,0.5392937219730942,391,862,315,415
ent_ed71ee14edf2,星雲大師佛經講座,PracticeActivity,6,5,0,2,2,2,2,2,0.0003581498826833475,0.0008013077745738056,320.98650793650626,2,10,42,0.0,1,1,propagation_organization,0.0,33.333333333333336,0.5162556053811659,0.781390134529148,0.39181614349775784,0.48010089686098656,391,863,390,545
ent_5ce88ea93c0a,禪淨密三修法會,PracticeActivity,70,60,0,2,2,2,2,2,0.0003581498826833475,0.0008013077745738056,320.98650793650626,2,10,42,0.0,1,1,propagation_organization,0.0,2.857142857142857,0.5162556053811659,0.781390134529148,0.39181614349775784,0.48010089686098656,391,863,390,545
ent_9db559123d59,禪淨密三修萬人獻燈祈福法會,PracticeActivity,12,6,0,2,2,2,2,2,0.0003581498826833475,0.0008013077745738056,320.98650793650626,2,10,42,0.0,1,1,propagation_organization,0.0,16.666666666666668,0.5162556053811659,0.781390134529148,0.39181614349775784,0.48010089686098656,391,863,390,545
ent_da1f044ec06a,宜蘭礁溪,PlaceRealm,42,37,0,1,1,1,1,1,0.000357058692332643,0.0,296.17936507936287,1,4,150,0.0,1,1,propagation_organization,0.0,2.380952380952381,0.514854260089686,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,866,617,655
ent_c2f3e247e30a,高雄縣,PlaceRealm,673,350,0,1,1,1,1,1,0.000357058692332643,0.0,296.17936507936287,1,4,150,0.0,1,1,propagation_organization,0.0,0.1485884101040119,0.514854260089686,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,866,617,655
ent_d0187366317b,佛教青年學術會議,PracticeActivity,39,28,0,2,2,2,2,2,0.00035542388809516626,0.000169989132721393,357.68531746031516,2,4,150,0.0,1,1,propagation_organization,0.0,5.128205128205129,0.5140134529147982,0.7508408071748879,0.39181614349775784,0.4678811659192825,391,868,445,554
ent_b462956e0ac1,中國大陸,PlaceRealm,9336,2583,0,2,2,3,3,3,0.00035540876431710866,6.643561715027196e-05,372.7174603174578,2,1,235,0.0,1,1,propagation_organization,1.0,0.032133676092544985,0.5134529147982063,0.726457399103139,0.39181614349775784,0.45812780269058295,391,869,489,567
ent_b7e8ffb6e90d,琉璃淨土,PlaceRealm,0,0,0,1,1,1,1,1,0.0003550324618773171,0.0,248.21269841269444,1,6,77,0.0,1,1,practice,0.0,,0.5128923766816144,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,870,617,655
ent_f26b13f3e5e9,僧團,Institution,3342,1164,1,2,3,3,3,3,0.00035389503713938533,0.0008230254803975358,364.26666666666455,2,2,153,0.0,2,1,propagation_organization,0.9182958340544894,0.08976660682226212,0.5123318385650224,0.82847533632287,0.39181614349775784,0.5089349775784754,286,871,307,463
ent_8b063c82904b,諸行無常,DoctrineTerm,238,162,0,1,1,1,1,3,0.00035298287128293507,0.0,265.6591269841234,1,9,56,0.0,1,1,thought_doctrine,0.0,0.42016806722689076,0.5114910313901345,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,872,617,655
ent_fa4dbf0b45f6,涅槃寂靜,DoctrineTerm,159,109,0,1,1,1,1,1,0.00035298287128293507,0.0,265.6591269841234,1,9,56,0.0,1,1,thought_doctrine,0.0,0.6289308176100629,0.5114910313901345,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,872,617,655
ent_f1b031c33a11,虛空身,DoctrineTerm,0,0,0,1,1,1,1,1,0.0003526045859838787,0.0,273.1630952380919,1,3,153,0.0,1,1,thought_doctrine,0.0,,0.5106502242152466,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,874,617,655
ent_b1ae094d2be2,百喻經圖畫書,Classic,0,0,0,1,1,1,1,1,0.00035203175700379514,0.0,276.24841269840977,1,4,150,0.0,1,1,classic_text,0.0,,0.5092488789237668,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,875,617,655
ent_6c410c0cbce5,中英佛學辭典,Classic,4,4,0,1,1,1,1,1,0.00035203175700379514,0.0,276.24841269840977,1,4,150,0.0,1,1,classic_text,0.0,25.0,0.5092488789237668,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,875,617,655
ent_2ca502446055,佛學研究論文集,Classic,17,10,0,1,1,1,1,1,0.00035203175700379514,0.0,276.2484126984097,1,4,150,0.0,1,1,classic_text,0.0,5.882352941176471,0.5092488789237668,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,875,617,655
ent_3d52ffafb0cf,心甘情願,Classic,937,606,0,1,1,1,1,1,0.00035203175700379514,0.0,276.24841269840977,1,4,150,0.0,1,1,classic_text,0.0,0.10672358591248667,0.5092488789237668,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,875,617,655
ent_be8c2cb95d1b,妙法,DoctrineTerm,447,323,0,2,2,2,2,2,0.0003508938730388561,6.769157807687658e-06,309.90912698412507,2,3,153,0.5,1,1,propagation_organization,1.0,0.44742729306487694,0.507847533632287,0.6860986547085202,0.9161995515695067,0.5992993273542602,391,879,561,367
ent_22e3b8c330b8,空義,DoctrineTerm,0,0,0,1,1,1,1,2,0.0003504165702648934,0.0,287.2285714285688,1,9,56,0.0,1,1,thought_doctrine,0.0,,0.5072869955156951,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,880,617,655
ent_3789fe938fa3,國際佛教青年會議,PracticeActivity,18,18,0,2,2,2,2,2,0.00035001676824594557,0.0013027815802869893,321.8698412698396,2,10,42,0.0,1,1,propagation_organization,0.0,11.11111111111111,0.5067264573991032,0.8632286995515696,0.39181614349775784,0.5128363228699552,391,881,245,461
ent_8e8128c383c1,印度佛教,SchoolTradition,434,232,1,1,2,2,5,7,0.00034781376265065946,0.0040065388728690275,301.9948412698392,1,1,235,0.31999999999999984,1,1,propagation_organization,1.0,0.4608294930875576,0.4991591928251121,0.9484304932735426,0.8116591928251121,0.6728699551569508,391,882,93,243
ent_ca05ff124652,楞伽經,Classic,0,0,1,1,2,2,2,2,0.00034781376265065946,0.0008038256308961114,261.5444444444407,1,6,77,0.0,2,2,classic_text;thought_doctrine,1.0,,0.4991591928251121,0.804372197309417,0.39181614349775784,0.5392937219730942,391,882,315,415
ent_ba71901c568d,弘化,PracticeActivity,5,5,1,1,2,2,2,2,0.00034781376265065946,2.7929638998100055e-05,326.2714285714268,2,6,77,0.5,1,1,practice,1.0,40.0,0.4991591928251121,0.7045964125560538,0.9161995515695067,0.6066984304932735,391,882,528,358
ent_94e9ef483424,摩訶菩提協會,Institution,66,24,1,1,2,2,2,4,0.00034781376265065946,0.0008038256308961114,204.7068181818155,1,29,5,0.0,1,1,propagation_organization,1.0,3.0303030303030303,0.4991591928251121,0.804372197309417,0.39181614349775784,0.4892937219730942,391,882,315,508
ent_085ecbf259b5,五臺山,PlaceRealm,314,220,0,1,1,1,1,1,0.00034781376265065946,0.0,252.9865079365041,1,7,59,0.0,1,1,propagation_organization,0.0,0.3184713375796178,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_1d72621bcc3d,智首菩薩,BuddhistFigure,1,1,0,1,1,1,1,1,0.00034781376265065946,0.0,252.9865079365041,1,7,59,0.0,1,1,propagation_organization,0.0,100.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_f2ce41d186a2,新竹女子佛學院,Institution,4,1,0,1,1,1,1,1,0.00034781376265065946,0.0,239.34484126983722,1,25,5,0.0,1,1,propagation_organization,0.0,25.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_1577ba6f71a2,勸世偈,Work,1,1,0,1,1,1,2,2,0.00034781376265065946,0.0,264.41468253967884,1,6,77,0.0,1,1,classic_text,0.0,100.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_a8562b44ce81,南京佛教慈幼院,Institution,1,1,0,1,1,1,1,1,0.00034781376265065946,0.0,283.9623015872987,1,6,77,0.0,1,1,propagation_organization,0.0,100.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
ent_17acf2509df5,香港福慧慈悲基金會,Institution,1,1,0,1,1,1,1,1,0.00034781376265065946,0.0,288.0638888888865,1,1,235,0.0,1,1,propagation_organization,0.0,100.0,0.4991591928251121,0.3276345291479821,0.39181614349775784,0.2985986547085202,648,882,617,655
